date,lat,lon,place_name,product_name,price,unit,quote_id
"May 17, 2020",45.2789,-92.9852,"Forest Lake, Minnesota",Vyvanse,$5,70mg pill,368540
"May 17, 2020",33.7490,-84.3880,"Atlanta, Georgia",Adderall,$30,30mg pill,368539
"May 17, 2020",35.2271,-80.8431,"Charlotte, North Carolina",Viagra,$10,100mg pill,368538
"May 17, 2020",40.4406,-79.9959,"Pittsburgh, Pennsylvania",heroin,$10,100mg (bag/stamp) powder,368537
"May 17, 2020",28.1495,-81.6504,Florida,Adderall,$15,30mg pill,368535
"May 17, 2020",43.1789,-88.1173,"Menomonee Falls, Wisconsin",Adderall,$3,10mg pill,368534
"May 17, 2020",44.9444,-93.0933,"St. Paul, Minnesota",Adderall,$10,20mg pill,368533
"May 17, 2020",30.4508,-91.1546,"Baton Rouge, Louisiana",gabapentin,$3,800mg pill,368532
"May 17, 2020",37.6490,-78.3545,Virginia,loperamide tablet,$1,2mg pill,368531
"May 17, 2020",39.8085,-75.1288,"Deptford, New Jersey",Dilaudid tablet,$3,4mg pill,368530
"May 18, 2020",30.5044,-90.4612,"Hammond, Louisiana",methadone  tablet,$5,10mg pill,368706
"May 18, 2020",37.2502,-119.7503,California,Norco,$5,10mg/325mg pill,368705
"May 18, 2020",37.2502,-119.7503,California,trazodone,$10,50mg pill,368689
"May 18, 2020",37.6490,-78.3545,Virginia,gabapentin,$2,800mg pill,368704
"May 18, 2020",37.4399,-84.4629,Kentucky,gabapentin,$2,800mg pill,368701
"May 18, 2020",41.8500,-87.6501,"Chicago, Illinois",Norco,$10,10mg/325mg pill,368700
"May 18, 2020",29.7633,-95.3633,"Houston, Texas",Adderall,$3.50,10mg pill,368699
"May 18, 2020",29.7633,-95.3633,"Houston, Texas",Adderall,$5,30mg pill,368661
"May 18, 2020",34.6993,-86.7483,"Madison, Alabama",gabapentin,$6,600mg pill,368698
"May 18, 2020",40.0107,-89.2530,Illinois,Adderall,$4,20mg pill,368696
"May 18, 2020",41.5085,-99.7559,Nebraska,Darvocet-N,$10,100mg pill,368695
"May 18, 2020",29.8833,-97.9414,"San Marcos, Texas",methamphetamine (powder/crystal),$100,unknown rock/crystal,368694
"May 18, 2020",38.9717,-95.2353,"Lawrence, Kansas",generic Valium,$5,10mg pill,368693
"May 18, 2020",42.3684,-83.3527,"Livonia, Michigan",Adderall,$15,30mg pill,368692
"May 18, 2020",44.4965,-90.0000,Wisconsin,cyclobenzaprine,$1,10mg pill,368691
"May 18, 2020",40.2459,-83.0127,Ohio,Hydroxyzine tablet,$1,50mg pill,368690
"May 18, 2020",40.2459,-83.0127,Ohio,Adderall,$10,30mg pill,368666
"May 18, 2020",39.9523,-75.1638,"Philadelphia, Pennsylvania",Adderall (generic),$10,30mg pill,368688
"May 18, 2020",41.0814,-81.5190,"Akron, Ohio",Adderall,$6,20mg pill,368687
"May 18, 2020",35.0527,-78.8784,"Fayetteville, North Carolina",Suboxone (film),$20,12mg/3mg film,368686
"May 18, 2020",39.7684,-86.1580,"Indianapolis, Indiana",morphine ER pill,$10,15mg pill,368685
"May 18, 2020",39.7684,-86.1580,"Indianapolis, Indiana",Adderall,$4,10mg pill,368673
"May 18, 2020",35.3733,-119.0187,"Bakersfield, California",hydrocodone,$10,50mg pill,368684
"May 18, 2020",35.9101,-79.0753,"Carrboro, North Carolina",Adderall XR,$7,20mg pill,368683
"May 18, 2020",43.0046,-75.4981,New York,Adderall (generic),$5,10mg pill,368682
"May 18, 2020",43.0046,-75.4981,New York,gabapentin,$4,300mg pill,368677
"May 18, 2020",43.0046,-75.4981,New York,Concerta,$5,27mg pill,368665
"May 18, 2020",37.3059,-89.5182,"Cape Girardeau, Missouri",Suboxone (film),$20,8mg/2mg film,368681
"May 18, 2020",37.3059,-89.5182,"Cape Girardeau, Missouri",Suboxone (film),$20,8mg/2mg film,368680
"May 18, 2020",41.6639,-83.5552,"Toledo, Ohio",sildenafil,$5,100mg pill,368679
"May 18, 2020",41.6639,-83.5552,"Toledo, Ohio",sildenafil,$10,100mg pill,368678
"May 18, 2020",39.2662,-111.7530,Utah,Ambien,$10,10mg pill,368676
"May 18, 2020",32.7318,-83.4961,Georgia,Adderall XR,$10,10mg pill,368671
"May 18, 2020",32.7318,-83.4961,Georgia,Klonopin,$5,2mg pill,368632
"May 18, 2020",39.3331,-82.9824,"Chillicothe, Ohio",Adderall,$4,30mg pill,368670
"May 18, 2020",28.5383,-81.3792,"Orlando fl, Florida",Viagra,$10,100mg pill,368669
"May 18, 2020",45.4909,-69.2579,Maine,Adderall,$30,30mg pill,368668
"May 18, 2020",38.2381,-92.5049,Missouri,zolpidem,$10,5mg pill,368663
"May 18, 2020",38.2381,-92.5049,Missouri,buprenorphine combination tablet (generic Suboxone),$10,8mg/2mg pill,368662
"May 18, 2020",38.2381,-92.5049,Missouri,Viagra,$10,50mg pill,368656
"May 18, 2020",27.7709,-82.6793,"Saint Petersburg, Florida",Adderall,$25,30mg pill,368660
"May 18, 2020",39.2904,-76.6122,"Baltimore, Maryland",escitalopram pill,$5,10mg pill,368659
"May 18, 2020",35.2271,-80.8431,"Charlotte, North Carolina",diazepam,$1,2mg pill,368658
"May 18, 2020",32.8610,-91.3885,"Oak Grove, Louisiana",Seroquel,$5,100mg pill,368655
"May 18, 2020",42.3314,-83.0458,"Detroit, Michigan",Dilaudid tablet (generic),$10,4mg pill,368652
"May 18, 2020",41.5250,-88.0817,"Joliet, Illinois",Adderall XR,$10,10mg pill,368651
"May 18, 2020",34.5002,-111.5003,Arizona,Adderall,$1,30mg pill,368648
"May 18, 2020",40.9301,-77.4756,Pennsylvania,generic Xanax,$10,2mg pill,368647
"May 18, 2020",40.9301,-77.4756,Pennsylvania,Vyvanse,$3,10mg pill,368612
"May 18, 2020",32.7831,-96.8067,"Dallas, Texas",Adderall (generic),$25,5mg pill,368646
"May 18, 2020",35.4964,-97.5147,Oklahoma,Xanax XR,$5,1mg pill,368645
"May 18, 2020",34.0522,-118.2437,"Los Angeles, California",Focalin,$1,10mg pill,368644
"May 18, 2020",29.4241,-98.4936,"San Antonio, Texas","OxyContin (new OP, hard to crush)",$25,30mg pill,368643
"May 18, 2020",36.1540,-95.9928,"Tulsa, Oklahoma",Adderall,$5,20mg pill,368642
"May 18, 2020",43.6135,-116.2035,"Boise, Idaho",Xanax,$5,1mg pill,368640
"May 18, 2020",32.0835,-81.0998,"Savannah, Georgia","oxycodone / acetaminophen tablet (generic Percocet, Percodan, Tylox)",$5,5mg/325mg pill,368637
"May 18, 2020",36.7570,-90.3929,"Poplar Bluff, Missouri",morphine pill,$60,100mg pill,368636
"May 18, 2020",43.1548,-77.6156,"Rochester new York, New York",Adderall,$15,30mg pill,368633
"May 18, 2020",38.6273,-90.1979,"St. Louis, Missouri",alprazolam,$2,0.5mg pill,368631
"May 18, 2020",42.8651,-71.3740,"Londonderry, New Hampshire",Adderall,$3,20mg pill,368629
"May 18, 2020",33.7490,-84.3880,"Atlanta, Georgia",Viagra,$3,100mg pill,368625
"May 18, 2020",26.5399,-108.9519,"La, California",Cialis,$12,5mg pill,368624
"May 18, 2020",37.9735,-122.5311,"San Rafael, California",Xanax,$5,2mg pill,368623
"May 18, 2020",28.1495,-81.6504,Florida,Percocet,$5,10mg/650mg pill,368622
"May 18, 2020",34.7304,-86.5861,"Huntsville, Alabama","fentanyl (illicit, non-heroin)",$10,1g powder,368619
"May 18, 2020",38.9935,-105.5127,Colorado,"OxyContin (old OC, crushable)",$11,10mg pill,368617
"May 18, 2020",30.2672,-97.7431,"Austin, Texas",alprazolam,$4,2mg pill,368615
"May 18, 2020",30.2672,-97.7431,"Austin, Texas",alprazolam,$4,2mg pill,368614
"May 18, 2020",34.7416,-92.5049,Arkansas,Adderall,$7,10mg pill,368613
"May 18, 2020",26.1223,-80.1434,"Ft Lauderdale, Florida",Adderall (generic),$5,10mg pill,368611
"May 19, 2020",34.2284,-92.0032,"Pine Bluff, Arkansas",temazepam,$5,15mg pill,368786
"May 19, 2020",39.1753,-84.2944,"Milford, Ohio",gabapentin,$1,400mg pill,368785
"May 19, 2020",34.7304,-86.5861,"Huntsville, Alabama",methamphetamine (powder/crystal),$80,1g rock/crystal,368783
"May 19, 2020",39.5151,-84.3983,"Middletown, Ohio",Roxicodone tablet,$7,5mg pill,368782
"May 19, 2020",41.8500,-87.6501,"Chicago, Illinois",Adderall,$10,30mg pill,368781
"May 19, 2020",41.8500,-87.6501,"Chicago, Illinois",Adderall (generic),$5,20mg pill,368771
"May 19, 2020",41.8500,-87.6501,"Chicago, Illinois",Adderall,$8,20mg pill,368746
"May 19, 2020",38.2381,-92.5049,Missouri,"oxycodone / acetaminophen tablet (generic Percocet, Percodan, Tylox)",$5,5mg/325mg pill,368780
"May 19, 2020",32.7318,-83.4961,Georgia,Adderall,$3,10mg pill,368779
"May 19, 2020",32.7318,-83.4961,Georgia,morphine ER pill,$60,60mg pill,368708
"May 19, 2020",29.9547,-90.0751,"New Orleans, Louisiana",Adderall,$10,20mg pill,368778
"May 19, 2020",41.5623,-72.6507,"Middletown, Connecticut",Methadose solution,$20,10mg/mL (1L bottle) syrup/liquid,368777
"May 19, 2020",40.7608,-111.8911,"Salt Lake City, Utah",Adderall,$10,20mg pill,368776
"May 19, 2020",39.2662,-111.7530,Utah,Adderall,$10,20mg pill,368775
"May 19, 2020",40.8201,-74.3649,"East Hanover, New Jersey",generic Xanax,$5,2mg pill,368773
"May 19, 2020",32.7318,-86.7481,Alabama,Adderall (generic),$5,20mg pill,368772
"May 19, 2020",45.6387,-122.6615,"Vancouver, Washington",Adderall XR,$7,20mg pill,368770
"May 19, 2020",38.5816,-121.4944,"Sacramento, California",methamphetamine (powder/crystal),$15,1/2g (half) rock/crystal,368768
"May 19, 2020",37.7749,-122.4194,"San Francisco, California",Suboxone (film),$10,8mg/2mg film,368767
"May 19, 2020",37.7749,-122.4194,"San Francisco, California",Adderall XR,$12,25mg pill,368738
"May 19, 2020",37.2502,-119.7503,California,Xanax,$7,2mg pill,368766
"May 19, 2020",37.2502,-119.7503,California,Roxicodone tablet (generic),$4,30mg pill,368707
"May 19, 2020",39.9289,-85.3703,"New Castle, Indiana",Percocet,$6,5mg/325mg pill,368765
"May 19, 2020",40.7143,-74.0060,"New York, New York",Adderall XR,$15,20mg pill,368764
"May 19, 2020",37.9887,-84.4777,"Lexington Ky, Kentucky",Adderall,$20,30mg pill,368763
"May 19, 2020",40.0107,-89.2530,Illinois,Adderall,$7,20mg pill,368762
"May 19, 2020",29.6486,-81.6376,"Palatka, Florida",hydrocodone/acetaminophen tablet (generic Vicodin),$12,5mg/325mg pill,368761
"May 19, 2020",40.2171,-74.7429,"Trenton, New Jersey",Adderall,$4,20mg pill,368760
"May 19, 2020",40.7143,-74.0060,"New York City, New York",Vyvanse,$10,40mg pill,368759
"May 19, 2020",30.2672,-97.7431,"Austin, Texas",generic Xanax,$6,2mg pill,368758
"May 19, 2020",40.9306,-73.1018,"East SETAUKET, New York",Vyvanse,$7,30mg pill,368755
"May 19, 2020",31.2409,-99.2286,Texas,Adderall XR,$15,20mg pill,368753
"May 19, 2020",31.2409,-99.2286,Texas,hydrocodone IR pill,$15,10mg/325mg pill,368725
"May 19, 2020",43.0389,-87.9065,"Milwaukee, Wisconsin",Adderall XR,$4,30mg pill,368752
"May 19, 2020",43.0389,-87.9065,"Milwaukee, Wisconsin",Vyvanse,$15,50mg pill,368742
"May 19, 2020",29.4241,-98.4936,"San Antonio, Texas",eszopiclone,$5,3mg pill,368751
"May 19, 2020",29.4241,-98.4936,"San Antonio, Texas",Adderall XR,$20,15mg pill,368710
"May 19, 2020",39.6418,-77.7200,"Hagerstown, Maryland",Xtampza ER,$9,9mg pill,368750
"May 19, 2020",34.0007,-81.0348,"Columbia sc, South Carolina",Ambien,$5,10mg pill,368749
"May 19, 2020",38.2098,-84.5588,"Georgetown, Kentucky",Adderall,$20,30mg pill,368747
"May 19, 2020",36.3134,-82.3535,"Johnson City Tn, Tennessee",Valium,$6,10mg pill,368744
"May 19, 2020",37.6391,-120.9969,"Modesto, California",Adderall,$5,10mg pill,368743
"May 19, 2020",39.0997,-94.5786,"Kansas City, Missouri",Adderall,$10,20mg pill,368741
"May 19, 2020",39.9523,-75.1638,"Philadelphia Pennsylvania, Pennsylvania",Suboxone tablet,$8,8mg/2mg pill,368739
"May 19, 2020",40.4406,-79.9959,"Pittsburgh, Pennsylvania",Adderall (generic),$10,30mg pill,368735
"May 19, 2020",26.6217,-81.8406,"Fort Myers, Florida",Adderall,$15,30mg pill,368733
"May 19, 2020",33.6603,-117.9992,"Huntington Beach, California",hydrocodone,$5,10mg pill,368730
"May 19, 2020",32.5007,-94.7405,"Longview, Texas",Norco,$7,7.5mg/325mg pill,368729
"May 19, 2020",42.1015,-72.5898,"Springfield, Massachusetts",morphine ER pill,$30,30mg pill,368727
"May 19, 2020",34.2783,-119.2932,"Ventura, California",Adderall,$10,10mg pill,368726
"May 19, 2020",35.6037,-78.9698,North Carolina,Adderall,$10,20mg pill,368724
"May 19, 2020",44.0462,-123.0220,"Springfield, Oregon",Fiorinal with Codeine,$6.41,30mg/40mg/50mg/325mg pill,368721
"May 19, 2020",36.5965,-82.1885,"Bristol, Virginia",buprenorphine tablet by Actavis (generic Suboxone),$10,2mg/0.5mg pill,368719
"May 19, 2020",32.7153,-117.1573,"San Diego, California",Adderall,$10,10mg pill,368717
"May 19, 2020",35.6528,-97.4781,"Edmond, Oklahoma",methadone oral solution,$40,10mg/mL (946mL bottle) syrup/liquid,368716
"May 19, 2020",21.3069,-157.8583,"Honolulu, Hawaii",Adderall,$30,30mg pill,368715
"May 19, 2020",61.2181,-149.9003,"Anchorage, Alaska",morphine ER pill,$10,15mg pill,368714
"May 19, 2020",39.9617,-82.4913,"Hebron, Ohio",Adderall XR,$4,30mg pill,368712
"May 20, 2020",42.5000,-96.4003,"Sioux City, Iowa",Vyvanse,$4,70mg pill,368865
"May 20, 2020",31.2409,-99.2286,Texas,codeine,$10,30mg/300mg pill,368864
"May 20, 2020",31.2409,-99.2286,Texas,codeine,$10,30mg/300mg pill,368856
"May 20, 2020",31.2409,-99.2286,Texas,Ambien,$8,10mg pill,368840
"May 20, 2020",31.2409,-99.2286,Texas,Tylenol No. 3,$10,30mg/300mg pill,368818
"May 20, 2020",36.7417,-88.6367,"Mayfield, Kentucky",Adderall,$5,20mg pill,368863
"May 20, 2020",38.5816,-121.4944,"Sacramento, California",Sandoz Oxycodone CR (no imprint),$1.30,5mg pill,368862
"May 20, 2020",42.7262,-71.1909,"Methuen, Massachusetts",generic Klonopin,$2,1mg pill,368861
"May 20, 2020",42.3991,-71.7957,Massachusetts,Adderall,$12,20mg pill,368860
"May 20, 2020",43.0046,-75.4981,New York,hydrocodone/acetaminophen tablet (generic Vicodin),$10,7.5mg/325mg pill,368859
"May 20, 2020",40.9301,-77.4756,Pennsylvania,Adderall,$20,30mg pill,368858
"May 20, 2020",40.9301,-77.4756,Pennsylvania,"oxycodone / acetaminophen tablet (generic Percocet, Percodan, Tylox)",$10,10mg/300mg pill,368834
"May 20, 2020",40.9301,-77.4756,Pennsylvania,methylphenidate ER tablet (generic Ritalin SR),$5,20mg pill,368793
"May 20, 2020",34.0007,-81.0348,"Columbia, South Carolina",Tylenol No. 3,$5,30mg/300mg pill,368857
"May 20, 2020",40.0107,-89.2530,Illinois,Adderall (generic),$10,30mg pill,368855
"May 20, 2020",40.8000,-96.6670,"Lincoln, Nebraska",Vyvanse,$10,30mg pill,368854
"May 20, 2020",40.2459,-83.0127,Ohio,Adderall,$3,10mg pill,368853
"May 20, 2020",40.2459,-83.0127,Ohio,Adderall,$15,15mg pill,368817
"May 20, 2020",40.1001,-123.7950,"Garberville, California",buprenorphine tablet (generic Subutex),$40,8mg pill,368851
"May 20, 2020",38.6857,-121.3722,"North Highlands, California","oxycodone / acetaminophen tablet (generic Percocet, Percodan, Tylox)",$5,10mg/300mg pill,368850
"May 20, 2020",33.8886,-117.8131,"Yorba Linda, California",Adderall XR,$2.75,20mg pill,368849
"May 20, 2020",45.5235,-122.6762,"Portland, Oregon",promethazine,$1, N/A,368848
"May 20, 2020",45.5235,-122.6762,"Portland, Oregon",hydrocodone tablet (unsure if IR or ER),$5,5mg/230mg pill,368846
"May 20, 2020",34.1975,-119.1771,"Oxnard, California",Norco,$5,10mg/325mg pill,368847
"May 20, 2020",28.1495,-81.6504,Florida,Adderall,$10,30mg pill,368845
"May 20, 2020",28.1495,-81.6504,Florida,Adderall,$8,30mg pill,368826
"May 20, 2020",28.1495,-81.6504,Florida,Adderall,$10,20mg pill,368807
"May 20, 2020",28.1495,-81.6504,Florida,generic Klonopin,$1,2mg pill,368799
"May 20, 2020",35.6037,-78.9698,North Carolina,Adderall (generic),$3,15mg pill,368843
"May 20, 2020",41.7476,-74.0868,"New Paltz, New York",Adderall,$6,5mg pill,368842
"May 20, 2020",39.2503,-96.3147,"Louisville, Kansas",Adderall XR (generic),$5,20mg pill,368841
"May 20, 2020",64.0002,-150.0003,Alaska,Zoloft tablet,$1,100mg pill,368839
"May 20, 2020",35.7465,-86.2647,Tennessee,Adderall,$30,30mg pill,368838
"May 20, 2020",43.0529,-74.3438,"Gloversville, New York",codeine liquid,$100,15mg/5mL (500mL bottle) syrup/liquid,368837
"May 20, 2020",34.5002,-111.5003,Arizona,Adderall (generic),$5,10mg pill,368836
"May 20, 2020",40.2969,-111.6947,"Orem, Utah",hydrocodone/acetaminophen tablet (generic Vicodin),$4,7.5mg/325mg pill,368833
"May 20, 2020",38.6246,-76.9391,"Waldorf, Maryland",Adderall (generic),$11,30mg pill,368832
"May 20, 2020",37.7749,-122.4194,"San Francisco, California",morphine ER pill,$10,15mg pill,368831
"May 20, 2020",31.5624,-89.4976,"Seminary, Mississippi",Adderall,$8,20mg pill,368830
"May 20, 2020",37.2502,-119.7503,California,Viagra,$30,100mg pill,368829
"May 20, 2020",37.2502,-119.7503,California,Prozac,$20,20mg pill,368791
"May 20, 2020",32.7596,-97.0299,"Dallas - Fort Worth, Texas",Vyvanse,$10,40mg pill,368827
"May 20, 2020",37.5312,-84.6619,"Stanford, Kentucky",promethazine,$50, N/A,368825
"May 20, 2020",40.1934,-85.3864,"Muncie, Indiana",Vyvanse,$8,70mg pill,368824
"May 20, 2020",35.9606,-83.9207,"Knoxville, Tennessee",Vyvanse,$8,30mg pill,368823
"May 20, 2020",41.4489,-82.7080,"Sandusky, Ohio",Lyrica tablet,$2,150mg pill,368822
"May 20, 2020",42.0003,-93.5157,Iowa,Adderall XR (generic),$15,30mg pill,368820
"May 20, 2020",40.4406,-79.9959,"Pittsburgh, Pennsylvania",Adderall,$5,10mg pill,368816
"May 20, 2020",41.8500,-87.6501,"Chicago, Illinois",Adderall,$5,30mg pill,368815
"May 20, 2020",38.2494,-122.0400,"Fairfield, California",Seroquel,$60,100mg pill,368814
"May 20, 2020",42.5847,-87.8212,"Kenosha, Wisconsin",Adderall (generic),$8,30mg pill,368813
"May 20, 2020",28.0186,-82.1129,"Plant City, Florida",oxycodone pill,$10,15mg pill,368812
"May 20, 2020",42.7325,-84.5555,"Lansing, Michigan",Roxicodone tablet,$1,15mg pill,368811
"May 20, 2020",42.7325,-84.5555,"Lansing, Michigan",Adderall XR,$8,20mg pill,368810
"May 20, 2020",42.7325,-84.5555,"Lansing, Michigan",Suboxone (film),$13,8mg/2mg film,368809
"May 20, 2020",38.8951,-77.0364,"D.c, Washington, DC",hydromorphone IR tablet (generic Dilaudid),$20,4mg pill,368808
"May 20, 2020",38.2381,-92.5049,Missouri,lithium pill,$1,600mg pill,368805
"May 20, 2020",35.7332,-81.3412,"Hickory, North Carolina",hydrocodone/acetaminophen tablet (generic Vicodin),$10,10mg/325mg pill,368801
"May 20, 2020",30.4855,-92.8507,"Kinder, Louisiana",Adderall,$3,20mg pill,368800
"May 20, 2020",39.2276,-82.2024,"Albany, Ohio",methylphenidate IR tablet (generic Ritalin),$12,20mg pill,368798
"May 20, 2020",37.4399,-84.4629,Kentucky,Adderall XR,$6,25mg pill,368796
"May 20, 2020",38.9582,-122.6264,"Clearlake, California",morphine oral solution,$150,20mg/5mL syrup/liquid,368794
"May 20, 2020",40.1245,-87.6300,"Danville, Illinois",Hydroxyzine tablet,$1.30,25mg pill,368792
"May 20, 2020",41.3223,-74.8024,"Milford, Pennsylvania",Percocet,$5,5mg/325mg pill,368790
"May 20, 2020",41.3223,-74.8024,"Milford, Pennsylvania",Percocet,$5,5mg/325mg pill,368789
"May 20, 2020",35.7327,-78.8503,"Apex, North Carolina",Adderall XR,$66,25mg pill,368788
"May 20, 2020",46.5536,-95.7164,"Dent, Minnesota",Adderall,$17,30mg pill,368787
"May 21, 2020",27.9475,-82.4584,"Tampa, Florida",Vyvanse,$10,50mg pill,368948
"May 21, 2020",37.3059,-89.5182,"Cape Girardeau, Missouri",Suboxone tablet,$20,8mg/2mg pill,368947
"May 21, 2020",34.4884,-105.9961,New Mexico,morphine ER pill,$10,30mg pill,368946
"May 21, 2020",37.7749,-122.4194,"San Francisco, California",Adderall,$10,30mg pill,368945
"May 21, 2020",40.1788,-74.3555,New Jersey,Adderall,$10,20mg pill,368944
"May 21, 2020",40.1788,-74.3555,New Jersey,Adderall (generic),$10,20mg pill,368886
"May 21, 2020",31.4505,-83.5085,"Tifton, Georgia",Adderall (generic),$5,30mg pill,368943
"May 21, 2020",38.2637,-98.4815,Kansas,methylphenidate pill,$4,5mg pill,368942
"May 21, 2020",43.5803,-84.4629,Michigan,Vyvanse,$5,20mg pill,368941
"May 21, 2020",43.5803,-84.4629,Michigan,Vyvanse,$6,30mg pill,368929
"May 21, 2020",35.6037,-78.9698,North Carolina,Adderall,$3.33,10mg pill,368940
"May 21, 2020",34.5002,-111.5003,Arizona,Adderall,$30,30mg pill,368939
"May 21, 2020",41.0832,-73.9201,"Nyack, New York",Adderall,$5,5mg pill,368938
"May 21, 2020",36.1659,-86.7844,"Nashville, Tennessee",Adderall XR,$7,25mg pill,368937
"May 21, 2020",34.8151,-92.2243,"Sherwood, Arkansas",Adderall,$15,20mg pill,368936
"May 21, 2020",30.3322,-81.6557,"Jacksonville, Florida",methylphenidate pill,$5,10mg pill,368935
"May 21, 2020",40.2459,-83.0127,Ohio,phentermine,$1,37.5mg pill,368934
"May 21, 2020",38.2381,-92.5049,Missouri,Adderall,$5,5mg pill,368933
"May 21, 2020",38.2381,-92.5049,Missouri,hydrocodone tablet (unsure if IR or ER),$20,30mg pill,368908
"May 21, 2020",37.2502,-119.7503,California,Marinol,$10,5mg pill,368932
"May 21, 2020",37.2502,-119.7503,California,Adderall (generic),$4,10mg pill,368918
"May 21, 2020",34.0522,-118.2437,"Los Angeles, California",methadone  tablet,$10,10mg pill,368931
"May 21, 2020",43.0046,-75.4981,New York,Hydroxyzine tablet,$10,25mg pill,368930
"May 21, 2020",40.5068,-74.2654,"Perth Amboy, New Jersey",alprazolam,$5,2mg pill,368928
"May 21, 2020",39.2662,-111.7530,Utah,buprenorphine tablet (generic Subutex),$20,8mg pill,368927
"May 21, 2020",42.3991,-71.7957,Massachusetts,methylphenidate IR tablet (generic Ritalin),$10,10mg pill,368926
"May 21, 2020",45.4909,-69.2579,Maine,Adderall XR,$10,30mg pill,368925
"May 21, 2020",28.1495,-81.6504,Florida,Adderall,$5,5mg pill,368924
"May 21, 2020",28.1495,-81.6504,Florida,Percocet,$10,10mg/325mg pill,368893
"May 21, 2020",28.1495,-81.6504,Florida,Vyvanse,$8,50mg pill,368887
"May 21, 2020",43.9928,-120.4981,Oregon,oxycodone,$5,5mg pill,368923
"May 21, 2020",41.0814,-81.5190,"Akron, Ohio",Adderall,$8,20mg pill,368921
"May 21, 2020",40.0107,-86.2647,Indiana,Nuvigil,$10,250mg pill,368919
"May 21, 2020",32.7318,-86.7481,Alabama,diazepam,$7,10mg pill,368917
"May 21, 2020",39.9523,-75.1638,"Philadelphia, Pennsylvania",oxycodone pill,$13,10mg pill,368916
"May 21, 2020",47.4437,-120.3534,"Wenatchee, Washington",methamphetamine (powder/crystal),$60,1/16oz (teener) rock/crystal,368915
"May 21, 2020",26.7153,-80.0534,"West Palm Beach, Florida",Adderall,$30,30mg pill,368914
"May 21, 2020",26.7153,-80.0534,"West Palm Beach, Florida",Adderall,$30,30mg pill,368913
"May 21, 2020",33.9938,-117.7589,"Chino hills, California",Xanax,$3,1mg pill,368912
"May 21, 2020",35.0887,-92.4421,"Conway, Arkansas",methylphenidate ER tablet (generic Ritalin LA),$4.46,30mg pill,368911
"May 21, 2020",42.2137,-74.6821,"Kingston, New York",morphine pill,$30,60mg pill,368910
"May 21, 2020",40.7990,-81.3785,"Canton, Ohio",Norco,$5,5mg/325mg pill,368909
"May 21, 2020",47.8107,-122.3774,"Edmonds, Washington",Adderall,$6,20mg pill,368907
"May 21, 2020",44.4965,-100.2393,South Dakota,Ambien,$10,5mg pill,368906
"May 21, 2020",29.7633,-95.3633,"Houston Texas, Texas",Vyvanse,$5,30mg pill,368905
"May 21, 2020",40.7143,-74.0060,"New York, New York",Adderall,$10,30mg pill,368904
"May 21, 2020",40.7143,-74.0060,"New York, New York",ketamine (non-pharmaceutical),$20,250mg powder,368898
"May 21, 2020",40.6362,-77.2747,"McAlisterville, Pennsylvania",Vyvanse,$7,40mg pill,368903
"May 21, 2020",39.7684,-86.1580,"Indianapolis, Indiana",Adderall,$10,20mg pill,368902
"May 21, 2020",32.7153,-117.1573,"San Diego, California",Vyvanse,$20,50mg pill,368901
"May 21, 2020",44.4965,-90.0000,Wisconsin,tadalafil,$10,20mg pill,368900
"May 21, 2020",38.9594,-76.3770,Maryland,Adderall,$25,30mg pill,368899
"May 21, 2020",33.8573,-84.0199,"Snellville, Georgia",Adderall,$13,20mg pill,368897
"May 21, 2020",36.9671,-76.2877,"Norfolk Virginia Beach, Virginia",Viagra,$1,50mg pill,368896
"May 21, 2020",41.6729,-72.6856,Connecticut,Concerta,$6,18mg pill,368895
"May 21, 2020",38.6273,-90.1979,"St  louis, Missouri",escitalopram oral solution,$1,5mg/5mL (240mL) syrup/liquid,368894
"May 21, 2020",40.9301,-77.4756,Pennsylvania,Adderall XR (generic),$4,20mg pill,368892
"May 21, 2020",38.9935,-105.5127,Colorado,Adderall (generic),$5,20mg pill,368890
"May 21, 2020",42.4170,-88.0740,"Lake villa, Illinois",methadone  tablet,$5,5mg pill,368888
"May 21, 2020",39.5138,-121.5564,"Oroville, California",Ambien,$1,10mg pill,368885
"May 21, 2020",36.8529,-75.9780,"Virginia Beach, Virginia",Vyvanse,$5,20mg pill,368884
"May 21, 2020",43.6440,-114.1919,Idaho,morphine pill,$15,15mg pill,368882
"May 21, 2020",42.6526,-73.7562,"Albany, New York",Adderall (generic),$10,30mg pill,368879
"May 21, 2020",39.0997,-94.5786,"Kansas City, Kansas",morphine pill,$13,15mg pill,368878
"May 21, 2020",32.7253,-114.6244,"Yuma, Arizona",oxycodone,$20,30mg pill,368877
"May 21, 2020",37.6940,-85.8591,"Elizabethtown, Kentucky",cocaine,$100, N/A,368876
"May 21, 2020",38.2098,-84.5588,"Georgetown, Kentucky",Percocet,$15,10mg/325mg pill,368875
"May 21, 2020",33.4710,-81.9748,"Augusta, Georgia",dextroamphetamine,$20,15mg pill,368874
"May 21, 2020",37.4399,-84.4629,Kentucky,Percocet,$15,10mg/325mg pill,368873
"May 21, 2020",43.9748,-75.9108,"Watertown, New York",Adderall XR,$20,30mg pill,368872
"May 21, 2020",42.3314,-83.0458,"Detroit, Michigan",Adderall,$10,20mg pill,368871
"May 21, 2020",41.5085,-99.7559,Nebraska,Adderall,$1,5mg pill,368870
"May 21, 2020",33.6877,-80.5958,South Carolina,methamphetamine (powder/crystal),$32,1g rock/crystal,368869
